err1	err2
-0.136588120678717	-0.13118162471469
-0.289688092974622	-0.272290142167322
0.613948415862906	0.626212220739366
-0.678777295542242	-0.679791930391012
0.647958283720474	0.636700653177129
-0.678777295542242	-0.679791930391012
-0.711611335088536	-0.715074348058851
-0.289688092974622	-0.272290142167322
0.613948415862906	0.626212220739366
-0.198608914559077	-0.212500727401724
-0.435162273882189	-0.441965257386395
0.29488093703323	0.278320008033174
-0.136588120678717	-0.13118162471469
0.422191626117008	0.421345964725736
0.690717748333862	0.69839521089545
-0.279535320405135	-0.286210386355719
-0.497049026520661	-0.498682311719929
-0.311404365583815	-0.311548721835731
0.715283348821197	0.723341625224117
-0.279535320405135	-0.286210386355719
-0.805924675738398	-0.804598745587693
-0.380199998780676	-0.367967980517353
-0.497049026520661	-0.498682311719929
-0.546947933863341	-0.545808432655521
-0.636121416323905	-0.64355734850662
-0.85048631741433	-0.835651371544158
-0.546947933863341	-0.545808432655521
-0.424686656555529	-0.42441450500613
-0.685533668611655	-0.678495513758546
-0.235396580662456	-0.230591475284121
-1.31743029540725	-1.3014698243881
-0.300309603488995	-0.281412643385581
-0.470367241474371	-0.470717520725988
-0.296362583115007	-0.285483523076635
-0.470367241474371	-0.470717520725988
-0.38497738988566	-0.390314305072208
-0.712323812118536	-0.710520497656386
-0.68471977497471	-0.684160686666758
-0.300309603488995	-0.281412643385581
-1.29594763249927	-1.28990407513023
-0.670639414846447	-0.665885112464486
-0.75073678588687	-0.752633652655102
1.68139653115145	1.67383489284299
1.68139653115145	1.67383489284299
1.68139653115145	1.67383489284299
1.68139653115145	1.67383489284299
1.81620714233911	1.80335199815884
-0.411541347898312	-0.410640315264624
-0.411541347898312	-0.410640315264624
-0.464676743889494	-0.455899588189831
1.68139653115145	1.67383489284299
-0.117526570032085	-0.122166623064036
-0.75073678588687	-0.752633652655102
1.68139653115145	1.67383489284299
1.81620714233911	1.80335199815884
-0.117526570032085	-0.122166623064036
-0.888136617287894	-0.893261160745217
-0.493317803615328	-0.486557976455814
-0.411541347898312	-0.410640315264624
-0.464676743889494	-0.455899588189831
-0.51611309341745	-0.52505201189
-0.51611309341745	-0.52505201189
0.0215542245825393	0.0243051894929014
-0.609881919059264	-0.638063894069708
-1.44616629417181	-1.45278926104184
1.12268208365466	1.11193276336966
-0.277480064915768	-0.298789102789093
-0.870069039788724	-0.894244773697142
-0.277480064915768	-0.298789102789093
-0.054852584033191	-0.0638720347585826
-0.741486776734497	-0.743198059696521
-0.235391096941918	-0.247693782187879
0.321008958289295	0.318253189475354
0.0830341186353429	0.0898646983177649
-1.26935994832218	-1.28541138265641
0.638111997005973	0.643616137994798
-0.491290627793876	-0.504575247737773
-0.219426254888093	-0.223684744521008
-0.260630601070069	-0.266133966712066
0.525988304710313	0.523795611087595
0.388180040863368	0.393306086539436
0.636509720374301	0.643616137994798
-0.0788089381490336	-0.0849366059457566
-0.663350515824699	-0.66517868748965
2.09670577799914	2.07446833210354
-0.18992429564789	-0.201586129531413
0.653356567023068	0.665880408163542
0.471188113098929	0.481227311255013
-0.16528264638933	-0.176918291945711
0.368617255618447	0.332637300962398
0.969710991356717	0.956461129990488
-0.0181894820333577	-0.0277741697868272
0.93263068962043	0.937300764647783
1.10366280107916	1.06420286959356
0.207230122456189	0.198890833121601
1.10366280107916	1.06420286959356
-0.598362001758646	-0.600954937437439
-0.0181894820333577	-0.0277741697868272
-1.09121455189829	-1.09973568395196
0.93263068962043	0.937300764647783
0.141858761497189	0.137184214713419
-0.703924940708012	-0.716322627593859
-0.703924940708012	-0.716322627593859
0.623560698231041	0.63072312758724
0.876794554802261	0.869469085519167
0.786091211422202	0.800937524394422
-1.14490559076462	-1.10419679300844
-0.0478774681676573	-0.0788128573394795
-0.628934467713841	-0.622846599691323
-1.01641265153943	-1.02143847894687
-0.890187070259866	-0.917218216040394
-0.582410778218577	-0.579404156370789
-0.588867884141876	-0.587511455595264
-0.704572226555822	-0.701030920709103
-0.411323160871516	-0.419937302992353
-0.518496622114857	-0.52416328465183
0.672959804253054	0.652239143919179
0.672959804253054	0.652239143919179
1.92522777827943	1.91305167321526
0.91866190775495	0.905679852982779
-0.429094168041379	-0.410155155252378
0.198682704479817	0.185558501266739
0.804238048119227	0.799107875788602
-0.48476906841026	-0.534313655578337
0.436772900312311	0.433216780806045
-0.916657694163561	-0.920611596006821
-0.908702277642234	-0.912002546003951
-0.903151320029347	-0.918624231780226
-1.13082327693653	-1.14962017363194
0.384830574257909	0.382099121397788
-0.214095456961861	-0.208957210043361
-0.54900924089939	-0.553200720429292
-0.54900924089939	-0.553200720429292
-0.158771489395681	-0.164332508488907
-0.678154054990648	-0.694439867403063
-1.856393006119	-1.86747398098467
-0.456906127342444	-0.464615097759663
-0.54900924089939	-0.553200720429292
-0.560371922819246	-0.575039608705654
0.642838832548427	0.633398341939517
-0.0271279178057116	-0.0369930789593207
-0.0271279178057116	-0.0369930789593207
-0.185445956856432	-0.193713237271177
-0.167219348210071	-0.178903488513965
-0.0271279178057116	-0.0369930789593207
-0.0871045795250724	-0.0981962407752208
0.822857055543464	0.805242253539446
0.642838832548427	0.633398341939517
0.35085703027775	0.332535577565653
0.117345479346485	0.102876181457512
0.0162845254934432	0.00943333875452002
-0.695591634719254	-0.714802025346811
0.35085703027775	0.332535577565653
-0.63174501399422	-0.609765071566986
-0.600529442604791	-0.579801490191758
-0.63174501399422	-0.609765071566986
-0.549040511351299	-0.52545208010674
1.77796707731576	1.76693191701792
1.77796707731576	1.76693191701792
1.77796707731576	1.76693191701792
1.77796707731576	1.76693191701792
1.77796707731576	1.76693191701792
1.77796707731576	1.76693191701792
-0.981618172565437	-0.990738332628968
-1.0081118615204	-1.02141213475675
0.515506185281391	0.505303889448802
0.500440382717634	0.487668427619702
0.941954383951354	0.92593812606023
-0.639346001461559	-0.651342561237948
0.179848197947414	0.174050248880722
1.77796707731576	1.76693191701792
-1.81415653673553	-1.81458710301709
-0.264313534720038	-0.297407846098259
-0.233796133244399	-0.275171185789375
0.226579291910289	0.224808785231208
0.743665955361545	0.740848316094195
-0.215341255150817	-0.208726791683752
-0.425215857759506	-0.411366639064799
0.571444938460887	0.576922722263058
-1.1806345099223	-1.17854895869151
0.551330792359434	0.571423476241692
-0.127299618038371	-0.123491033288799
0.29173184881724	0.292878529319651
0.304538774726311	0.304845199924487
0.115159066416297	0.10490817611126
-1.1806345099223	-1.17854895869151
-1.08631346777866	-1.07939359508767
-0.723032499030009	-0.721854839911797
-0.348752574870375	-0.347917374123433
-0.492712638615131	-0.531089170904878
-0.477154578155646	-0.484429071007519
-1.20890922430382	-1.21828402407339
0.1627604689713	0.160568661894256
-0.249256111303333	-0.267647188980715
0.1627604689713	0.160568661894256
1.6999095422552	1.68103354977263
-0.691373712130119	-0.694429093697712
-0.722516027877496	-0.712323024363962
-0.295974936260554	-0.275281928463897
-0.249256111303333	-0.267647188980715
-0.439552803117336	-0.458068053614097
0.264307164533008	0.26907171979186
-0.833328841586942	-0.85252321086758
-0.663988344150929	-0.668427795925933
0.119691149950104	0.119706497571612
0.264307164533008	0.26907171979186
0.361386214582607	0.343956047676508
0.428518868477894	0.443015321685249
-0.438568352154618	-0.421719105607876
-0.712663288897128	-0.704646052073117
0.249974373048876	0.243590156125507
0.507882132237406	0.510494640807278
-1.03662409971339	-1.03141107122722
-1.32661370454952	-1.37490350823609
-0.328730368693094	-0.336863300782451
-0.328730368693094	-0.336863300782451
-0.328730368693094	-0.336863300782451
-1.03392451006749	-1.03605668474366
-0.47699355256926	-0.498429943980694
-0.328730368693094	-0.336863300782451
-0.519430645012084	-0.520700683676136
-0.34020761035538	-0.348049033448119
-1.03392451006749	-1.03605668474366
-2.09919166856868	-2.09029301349805
0.306336424939483	0.30757235834584
-1.12915017724199	-1.14771556471162
0.581975757030053	0.594220340856265
0.782891176119413	0.788874119514374
0.269889024065293	0.255656624743075
-0.0823277860444556	-0.0942451979986378
0.24228506315723	0.241256334518427
-0.652994841002055	-0.680663592999377
-0.0518894612135608	-0.0628140765292269
0.0253044549899748	0.0194681043592242
-0.0264342013678291	-0.0281265844163467
-0.600558327885503	-0.60124118293256
-0.600558327885503	-0.60124118293256
-1.27643191871976	-1.2608551966193
-0.600558327885503	-0.60124118293256
-0.239669048836161	-0.23097659763391
0.473733154926372	0.472047387381815
-0.231550945850824	-0.222252536288624
0.39804337287094	0.410951368136268
-0.457886165008015	-0.446679830314324
-0.313109923925481	-0.289958510503139
-0.319491056129672	-0.296893529071276
-0.604664620937413	-0.601531685096285
0.57867302850597	0.521724510872006
-0.315721203320855	-0.325805627396675
0.239064586138507	0.236831922977849
-0.143320213614402	-0.154165622631073
-0.0851711602379073	-0.0810744395099015
-0.143320213614402	-0.154165622631073
-2.09100578785181	-2.08825885590105
-0.784574885136401	-0.813206367939804
-0.191436347506622	-0.184684965993849
-0.191436347506622	-0.184684965993849
-1.13599798995529	-1.13307061354097
-0.138704379233837	-0.138871029755548
-0.888509131758381	-0.914646966083128
-0.158644615030862	-0.160139401310694
0.392274347006921	0.374906913767893
-0.155760296800271	-0.153700233822404
-0.0656871460277699	-0.0963488350313852
-0.69961495561137	-0.711787839431832
-0.158644615030862	-0.160139401310694
0.392274347006921	0.374906913767893
0.365183752029597	0.346285258024091
-0.398207150556917	-0.409706406153741
-0.232546263988791	-0.237344425386034
-0.0648136855296491	-0.062071065945223
-0.354993779978502	-0.35996785183822
0.537035003188031	0.54068698509925
0.537035003188031	0.54068698509925
0.537035003188031	0.54068698509925
0.537035003188031	0.54068698509925
-0.135899040976939	-0.143716135515233
-0.650203143909986	-0.663646818401185
-1.79265000957741	-1.7767783134815
-0.0901034719018758	-0.0964227948694409
0.537035003188031	0.54068698509925
-0.930028789695307	-0.95262859746876
-0.930028789695307	-0.95262859746876
-0.0405179864620759	-0.0510859462883966
-0.0405179864620759	-0.0510859462883966
-0.0405179864620759	-0.0510859462883966
-0.0405179864620759	-0.0510859462883966
-0.645366127332602	-0.650800668991272
-0.0561326695829392	-0.0394625656881704
0.688007788278888	0.68580851159555
-0.930028789695307	-0.95262859746876
-1.26375067969923	-1.2634057228581
-0.284915481485444	-0.293266291897408
-1.26375067969923	-1.2634057228581
-1.12158611641221	-1.13770809344638
-1.26375067969923	-1.2634057228581
-0.284915481485444	-0.293266291897408
-0.306000879595557	-0.306536611065294
-0.574297062837394	-0.613254119953165
0.651532226299524	0.539633112571082
-0.355793008983438	-0.468248830157805
-0.0308005384271137	-0.0836654779578963
0.553802116716577	0.557734065789696
-0.580060223840908	-0.597638456915687
-0.309934742023551	-0.313699179596747
-0.0614698981619961	-0.0675170495110669
-0.119577734838532	-0.130513726993449
0.434415905253466	0.435759823729503
-0.621803844615854	-0.623325452417355
-0.710784097923199	-0.731644136518875
0.382918463060949	0.376032798089516
-1.43593925921759	-1.44969442650496
-0.580060223840908	-0.597638456915687
-0.645148819104993	-0.645006142148951
0.811232422539265	0.802218714935157
0.441290006632822	0.427577865377588
0.245468996012777	0.218465865159618
0.474158151599635	0.471838240666637
0.811232422539265	0.802218714935157
0.441290006632822	0.427577865377588
-0.651776698488015	-0.654126658401196
0.361255239456901	0.353744816009712
0.5648973368775	0.571375485485157
-0.0777712891277416	-0.0843375022479984
-0.678461027091093	-0.676442658667554
-0.646250111348558	-0.65252751709117
-0.404026790266886	-0.400003192078432
-0.646250111348558	-0.65252751709117
-0.89767356371822	-0.91070315234407
-0.632884278974325	-0.638229196162207
-0.646250111348558	-0.65252751709117
-0.404026790266886	-0.400003192078432
2.68589632200603	2.67660051861832
2.68589632200603	2.67660051861832
2.68589632200603	2.67660051861832
2.68589632200603	2.67660051861832
2.68589632200603	2.67660051861832
2.68589632200603	2.67660051861832
2.68589632200603	2.67660051861832
1.78072140616989	1.78279140259764
2.68589632200603	2.67660051861832
0.114814806788037	0.112305513766835
-0.718959037449554	-0.721202069516811
-0.142263964577054	-0.124675812874211
0.814828335213855	0.759961744461522
-0.292847667637335	-0.28948287413341
0.814828335213855	0.759961744461522
0.48100410157444	0.486413750211523
0.716266997485548	0.738817365885499
-0.0722025268905195	-0.122949010311693
-0.510097430595511	-0.511799131233246
-0.619937596606048	-0.634171184064937
-1.14517955689687	-1.15263401985563
-0.281800092440359	-0.313591463213937
-0.273234259511136	-0.28605288397339
-0.619937596606048	-0.634171184064937
-1.08032115338664	-1.08564744090515
-0.589539180361398	-0.592597024328342
-0.769883295324919	-0.777837179229294
0.339728659141362	0.320615462519281
-1.14517955689687	-1.15263401985563
-0.944577772885928	-0.947111962173675
-0.485219696006341	-0.502310812018529
-0.460047643898272	-0.465040926989021
0.172097254392738	0.164573358019953
-0.371370967301204	-0.368113967680164
-0.596570899863342	-0.607650812839696
-0.460047643898272	-0.465040926989021
0.332833458695538	0.327420934251589
0.172097254392738	0.164573358019953
-0.353014059613334	-0.393750027377223
-0.745697981180117	-0.741818400489543
-0.0419517545765258	-0.0520263564161425
-0.526307552306965	-0.538384432679996
-0.526780064806268	-0.523352661067918
-0.15242816718415	-0.153477940229224
-0.277771683747897	-0.269649612059864
-0.907590432389078	-0.904838225198958
-0.0209722031925734	-0.0118939171558718
-0.277771683747897	-0.269649612059864
-0.121329680587235	-0.131075561523365
-0.246706833214659	-0.279054514169437
-0.384020363860732	-0.385906792323597
-0.907590432389078	-0.904838225198958
-0.780257185781025	-0.785579112930725
-0.780257185781025	-0.785579112930725
-0.394157647905543	-0.394195993936423
-0.682526098302435	-0.677813829235784
0.769971402797894	0.78627685571267
-1.81971407596602	-1.82491810102678
-0.612609906633096	-0.612570128261009
-1.34185371948272	-1.34450164346797
-0.612609906633096	-0.612570128261009
-0.179107590895506	-0.193602317235909
-0.304583474095587	-0.315664917105378
-0.867480982957817	-0.875799379522531
-0.912345641152363	-0.925205779602817
-0.912345641152363	-0.925205779602817
-0.912345641152363	-0.925205779602817
-0.867480982957817	-0.875799379522531
-0.912345641152363	-0.925205779602817
-0.789277378740599	-0.809711056511006
-0.280777508286676	-0.299518682566377
-0.674739040886516	-0.674145183022449
-0.443583197102777	-0.445857038457744
-0.443583197102777	-0.445857038457744
0.420373562686396	0.405737270421146
-0.0869957862102551	-0.0862513234684457
-0.394451996128049	-0.395964209800466
0.420373562686396	0.405737270421146
-0.573674320229526	-0.577102860991292
0.05736229537849	0.0496869409938991
0.603577391482429	0.588726903097421
0.05736229537849	0.0496869409938991
0.603577391482429	0.588726903097421
-0.302765345444511	-0.318500997399804
-0.573479693616838	-0.577102860991292
-0.06753852766942	-0.0633214273353984
0.567989219282641	0.566494317994336
0.567989219282641	0.566494317994336
0.567989219282641	0.566494317994336
0.567989219282641	0.566494317994336
-0.06753852766942	-0.0633214273353984
-0.06753852766942	-0.0633214273353984
0.567989219282641	0.566494317994336
0.109090210101358	0.127142106235632
0.0995041398954593	0.116059342308241
-0.679080519510515	-0.69011105443562
-0.274708595214233	-0.288412641787012
-0.247280357941808	-0.237342644588454
-0.0725335547416375	-0.047855812243407
-0.667068452027533	-0.684136738959573
-0.608161206069195	-0.622502626575066
-0.170505155904978	-0.175775690086176
-0.266545772280447	-0.285919329379603
-0.44777457199752	-0.469415499776408
-0.528820724192026	-0.54981956734378
-0.447579945384832	-0.469415499776408
-0.993048318778517	-0.994081618488795
-0.292828884251323	-0.298924123972663
-0.358350946604959	-0.362916099374678
-0.584643262941874	-0.590228606781064
